date,total_views,total_comments,total_likes,total_shares,avg_engagement_rate,avg_like_rate,avg_comment_rate,num_videos
2024-02-12,22278,6,164,51,0.7974382444758146,0.7886726824912371,0.008765561984577118,140
2024-02-13,23286,12,266,66,1.7048066944884483,1.642264464281867,0.06254223020658269,129
2024-02-14,22925,5,216,66,2.0042348942069546,1.9963402300597368,0.007894664147220802,137
2024-02-15,24438,4,171,47,0.7261538697013605,0.7017145387218836,0.024439330979476537,133
2024-02-16,22711,8,164,54,1.939068282564796,1.89947567704554,0.03959260551926096,126
2024-02-17,20196,5,126,56,0.34977628416016043,0.2788219777607941,0.07095430639936609,134
2024-02-18,17776,1,164,64,1.1300523978747725,1.1109684284091248,0.019083969465648876,131
2024-02-19,21277,6,219,47,1.2455680850680058,1.13768191834648,0.10788616672152558,140
2024-02-20,22481,12,185,48,0.17455301051305408,0.09984439245445205,0.07470861805860184,149
2024-02-21,22154,1,183,68,1.2485455595050563,1.2478726391653658,6.729203396901882e-4,134
2024-02-22,24440,9,242,73,1.8135890996697293,1.7698076843603705,0.04378141530935775,163
2024-02-23,25404,5,192,73,0.6932040101080025,0.6826508208514847,0.01055318925651768,147
2024-02-24,23042,5,219,53,2.8972254908718105,2.851658003004904,0.04556748786690763,129
2024-02-25,19739,3,163,45,1.78744670769211,1.7852074016286428,0.002239306063468651,138
2024-02-26,20674,5,136,44,1.1908034238204173,0.9223647739671151,0.26843864985330296,136
2024-02-27,19379,4,139,63,3.142005967187473,3.1332155129954904,0.008790454191980128,137
2024-02-28,21812,3,183,51,1.3046979947911719,1.2702957226698797,0.03440227212129198,137
2024-02-29,24230,4,163,56,0.6026722088801525,0.5960893192196318,0.006582889660520698,142
2024-03-01,22920,5,181,67,1.69431016241007,1.6698233573340426,0.024486805076028108,136
2024-03-02,20520,4,149,62,2.535723085978102,2.5276432654492034,0.008079820528899884,135
2024-03-03,19231,3,163,68,1.4575237788833417,1.4113050637464686,0.04621871513687346,135
2024-03-04,21417,3,120,81,1.6199806090238251,1.617960394035261,0.0020202149885646843,146
2024-03-05,21174,3,155,73,2.120591977621681,2.0423383237189676,0.07825365390271384,135
2024-03-06,19623,5,151,52,0.80019707219507,0.7585233059609475,0.04167376623412225,137
2024-03-07,20717,4,160,44,4.029569666805112,4.014220579315576,0.015349087489535939,143
2024-03-08,21674,7,153,49,1.2933699758916926,1.2825591142008017,0.01081086169089065,136
2024-03-09,16790,1,122,71,1.8741966987428942,1.8738730312012462,3.236675416479211e-4,133
2024-03-10,14391,3,133,56,1.932524623431799,1.900416512225473,0.032108111206326256,128
2024-03-11,18455,8,144,48,1.7800274177461473,1.6624224230326161,0.11760499471353154,130
2024-03-12,19040,3,135,51,2.037369042937507,1.7982912935433888,0.23907774939411794,140
2024-03-13,19277,1,167,57,1.0384110337161698,1.0372837396727914,0.0011272940433782754,134
2024-03-14,20567,4,165,54,1.7623699816847376,1.6037874811850656,0.15858250049967157,139
2024-03-15,22067,6,175,36,1.9002547336471516,1.8717549958113189,0.02849973783583323,141
2024-03-16,18872,3,162,61,1.040076238525339,1.0373206765899805,0.0027555619353578677,138
2024-03-17,16908,3,146,36,1.1571787126866762,1.1130853428142207,0.044093369872455185,138
2024-03-18,19670,5,153,52,1.9352633532519592,1.9317607380437747,0.0035026152081860354,130
2024-03-19,19515,3,168,61,2.497051051608641,2.4741283080346546,0.022922743573986052,135
2024-03-20,19944,3,147,61,2.3364776890202847,2.301862940237904,0.0346147487823799,130
2024-03-21,20543,2,166,49,2.0021645605039358,1.9991292271109053,0.003035333393029756,135
2024-03-22,20380,2,129,53,2.132832315159761,2.131462045644361,0.0013702695154012767,137
2024-03-23,18475,3,154,49,1.5666701066812847,1.4944946994895556,0.07217540719172948,141
2024-03-24,16727,4,146,48,1.9172392443297739,1.8850457696260192,0.032193474703757295,134
2024-03-25,19959,2,171,55,1.6733647566932202,1.646019274504737,0.02734548218848319,142
2024-03-26,20507,3,146,56,0.5862905352308608,0.5814069921367644,0.004883543094096192,137
2024-03-27,21810,1,176,61,1.6218812140472565,1.572129970266162,0.04975124378109454,134
2024-03-28,22149,2,146,49,0.8750612226640553,0.8258181672738002,0.04924305539025502,129
2024-03-29,22878,2,166,64,-0.5095572590420638,-0.5342668209710739,0.02470956192901107,157
2024-03-30,21613,5,160,53,0.9229618466107053,0.9178188683353324,0.005142978275373326,136
2024-03-31,18911,4,158,44,0.9528804882764768,0.9503248622042366,0.0025556260722399957,140
2024-04-01,18602,5,143,43,1.5419863179207252,1.4939257920749618,0.04806052584576398,137
2024-04-02,22596,2,153,49,-0.1825275366337883,-0.18277846947663076,2.5093284284327005e-4,139
2024-04-03,22348,6,182,60,1.3185665772694368,1.3036758283431389,0.01489074892629865,147
2024-04-04,24498,3,198,79,0.9378799161016832,0.9303173976342279,0.007562518467455443,134
2024-04-05,27579,4,200,63,0.9270001651747943,0.9150055952954433,0.011994569879350707,143
2024-04-06,24920,7,188,43,1.0789449839499416,0.9259812550388025,0.15296372891113819,126
2024-04-07,21974,4,188,42,2.8106068309011385,2.807301807077489,0.003305023823648819,131
2024-04-08,26277,4,182,63,1.6802042369915848,1.678542610698073,0.0016616262935127074,130
2024-04-09,27582,7,212,66,0.9876361020249045,0.9795062018377213,0.008129900187183448,143
2024-04-10,27920,8,150,63,0.7180649666986987,0.707136646100532,0.010928320598166825,140
2024-04-11,29468,2,201,65,0.5681380611315027,0.5582481494856759,0.009889911645827353,140
2024-04-12,31028,5,203,44,0.6957840042247566,0.6938362054485375,0.0019477987762189987,136
2024-04-13,26200,5,201,43,0.9717378875584533,0.9679520618380449,0.003785825720408459,128
2024-04-14,21864,1,155,59,1.0499494677237404,1.0497432698273712,2.061978963690617e-4,139
2024-04-15,28020,6,164,70,-0.5280852989967441,-0.5327383452061583,0.004653046209415344,132
2024-04-16,27124,4,209,53,1.616100280193337,1.6123108102754469,0.0037894699178902575,132
2024-04-17,27764,3,221,55,-0.02480787240255816,-0.028123864932371324,0.0033159925298140804,130
2024-04-18,28416,3,185,49,0.09287116352884471,0.07486188778082054,0.018009275748023138,131
2024-04-19,28340,4,186,68,-0.970350282105465,-0.9710066438920816,6.563617866167849e-4,140
2024-04-20,22027,3,143,67,0.7528482995862927,0.7248173150312106,0.028030984555082312,138
2024-04-21,19210,3,157,52,0.23531258598464597,0.2340562064797681,0.0012563795048780792,136
2024-04-22,24266,3,169,57,0.9991425268905513,0.9973447292459084,0.0017977976446427082,135
2024-04-23,25214,7,189,67,0.716135876536851,0.7075657633489745,0.008570113187876793,137
2024-04-24,22822,9,175,51,1.5507264113969108,1.4360580453983378,0.1146683659985728,126
2024-04-25,23100,2,169,53,1.0336463115178183,1.0264072865472305,0.007239024970587847,140
2024-04-26,25505,2,151,70,0.7318832672632185,0.725802055998327,0.006081211264891949,132
2024-04-27,20926,1,152,40,0.8543513736085256,0.8540182501429747,3.3312346555003684e-4,141
2024-04-28,17646,3,130,66,0.35984683676257295,0.35861054602311704,0.0012362907394562026,131
2024-04-29,20134,3,129,48,0.7153247596649553,0.7104422768121507,0.004882482852805166,139
2024-04-30,20847,3,140,46,0.5603653683399853,0.5534209238955416,0.0069444444444444545,135
2024-05-01,17673,1,135,38,1.0545066680773472,1.054275951911296,2.307161660510384e-4,143
2024-05-02,19587,4,87,33,1.1395733411983324,1.126982909095205,0.012590432103128366,145
2024-05-03,19773,4,153,62,0.8038719899748716,0.7972304191683851,0.006641570806486532,128
2024-05-04,17203,2,96,74,1.512975486239409,1.5039461794710203,0.009029306768389877,137
2024-05-05,15133,4,120,43,1.7426578041491996,1.7404262619648074,0.0022315421843926916,126
2024-05-06,17566,2,104,55,0.43727361958868083,0.43663992195207296,6.336976366075083e-4,131
2024-05-07,17557,1,132,43,2.320659813972261,2.312274772885559,0.008385041086701314,134
2024-05-08,20092,19,195,44,0.5655305857699855,0.48527066774676564,0.08025991802321983,124
2024-05-09,19705,7,139,65,0.8376866254330781,0.8202959427002076,0.01739068273286929,151
2024-05-10,19859,5,134,68,0.7234082639083956,0.7070381629783792,0.016370100930016607,129
2024-05-11,17875,4,136,47,1.7266561329134427,1.7235971297406503,0.0030590031727922183,123
2024-05-12,16493,2,129,57,1.425028882865033,1.4245023938883965,5.264889766370505e-4,125
2024-05-13,18241,3,152,55,0.6857428179274629,0.6583517687130956,0.027391049214367153,134
2024-05-14,18421,2,138,35,2.758775945911745,2.7346216294575583,0.024154316454186513,135
2024-05-15,20032,4,152,53,1.3041278687613334,1.2790142568405753,0.025113611920758075,130
2024-05-16,21647,2,174,74,3.382481034399087,3.2646939335433616,0.1177871008557253,142
2024-05-17,23583,5,165,37,3.0945051762534637,3.0774399563757546,0.017065219877708204,135
2024-05-18,20989,1,164,77,1.4025649159335012,1.4023702907038413,1.9462522965777075e-4,136
2024-05-19,21029,4,178,60,1.0118071036022183,1.0010830054637612,0.010724098138457469,137
2024-05-20,22369,6,175,53,3.076637043620246,2.950547818800979,0.1260892248192671,129
2024-05-21,21894,4,170,51,1.392956154397186,1.385152830250597,0.007803324146589778,124
2024-05-22,21659,2,181,80,0.6739070355928929,0.672826452980894,0.0010805826119987007,121
2024-05-23,21159,5,162,56,1.4225638855152467,1.418771557781011,0.003792327734234142,135
2024-05-24,22393,5,169,70,0.24837591999215672,0.24295809621242906,0.005417823779727591,143
2024-05-25,18795,0,156,55,0.6555131741321522,0.6555131741321522,0,151
2024-05-26,17195,12,138,44,1.1205450166224789,1.0847486379675138,0.035796378654965155,124
2024-05-27,20167,3,161,61,0.8320526428243195,0.831109700453804,9.429423705152245e-4,139
2024-05-28,21333,14,187,78,0.6393227312536673,0.5953903395872546,0.04393239166641312,148
2024-05-29,21981,6,157,65,1.9946898063830023,1.9521595773981275,0.04253022898487446,138
2024-05-30,22200,2,182,49,2.5521576435338797,1.809845872590083,0.7423117709437963,138
2024-05-31,21693,6,166,71,0.739793875558981,0.7274221926887163,0.012371682870263629,137
2024-06-01,18192,4,140,45,1.0502005961634615,1.0150551242666055,0.03514547189685592,142
2024-06-02,14050,3,101,40,0.09921250588820542,0.09734708013519161,0.0018654257530135768,122
2024-06-03,6069,3,46,23,-2.3750466743961,-2.418072213862255,0.04302553946615393,119
2024-06-04,5332,1,38,30,0.5657107976124434,0.5514617238022408,0.014249073810202323,121
2024-06-05,5053,3,34,39,0.23750322547859842,0.2052320134829898,0.03227121199560868,123
2024-06-06,4868,1,38,19,1.276370521897334,1.2732599084843692,0.0031106134129650375,141
2024-06-07,5082,1,32,33,0.42040480645926925,0.4182443726441595,0.0021604338151100713,139
2024-06-08,4535,3,32,24,0.3594092444501817,0.30780745122287134,0.051601793227310414,127
2024-06-09,3926,1,26,26,0.2847237064804559,0.2715848285406317,0.01313887793982391,129
2024-06-10,4227,1,34,24,0.5385940338470093,0.5234425186954943,0.01515151515151516,120
2024-06-11,4624,0,28,21,2.0194344977769076,2.0194344977769076,0,120
2024-06-12,4428,0,28,21,1.5460571145784932,1.5460571145784932,0,138
2024-06-13,4374,1,32,26,0.34821644618793085,0.3469402848811416,0.00127616130678918,120
2024-06-14,4154,1,28,23,1.0758250912505185,1.0268054834073805,0.049019607843137344,120
2024-06-15,3559,1,34,30,0.8665483821343466,0.853741005085166,0.012807377049180321,122
2024-06-16,3250,2,11,18,1.0528847120959137,1.029865176881256,0.023019535214657168,119
2024-06-17,3693,2,26,15,0.5432876943044455,0.5324454179798518,0.010842276324594101,110
2024-06-18,3826,1,20,28,3.2074637940772415,3.2060917696552074,0.0013720244220347122,113
2024-06-19,4179,7,57,23,1.4974657279599362,1.460648577645871,0.03681715031406521,125
2024-06-20,3950,1,5,14,-5.863217118606494,-5.869747944102834,0.0065308254963427235,116
2024-06-21,4132,0,42,24,1.3467801786833986,1.3467801786833986,0,120
2024-06-22,3632,2,30,21,1.7352804478284516,1.692237453196735,0.04304299463171643,115
2024-06-23,3314,3,25,19,1.3588508728863158,1.3247539007641336,0.0340969721221822,120
2024-06-24,3656,1,24,26,0.37057963677016825,0.3527733689639027,0.017806267806267796,117
2024-06-25,3759,2,11,13,-0.18694608178993238,-0.20440514805832527,0.01745906626839252,131
2024-06-26,3679,3,17,30,0.5572725590878476,0.5468816872873968,0.01039087180045113,119
2024-06-27,3618,1,21,12,1.686428409339392,1.6752239275466745,0.01120448179271709,119
2024-06-28,3646,1,13,15,0.34121787717376245,0.3400222198013389,0.001195657372423358,116
2024-06-29,3140,0,24,21,-0.9655538174453855,-0.9655538174453855,0,120
2024-06-30,2722,2,23,21,0.5615673568812586,0.5537557287147581,0.0078116281664992755,115
2024-07-01,3004,1,16,25,1.0360113720498343,1.0326926411325388,0.0033187309172972228,108
2024-07-02,3124,0,13,11,-0.07847492564974445,-0.07847492564974445,0,113
2024-07-03,3177,1,22,12,0.3022227986024884,0.2993350455631283,0.002887753039360075,119
2024-07-04,3219,2,30,26,0.8014949280044991,0.7940888055391053,0.007406122465394973,113
2024-07-05,3123,1,33,18,2.1366589149660107,2.085376863683958,0.05128205128205138,130
2024-07-06,2868,1,26,21,-0.47617442264401083,-0.4820019284715191,0.005827505827505823,120
2024-07-07,2670,1,5,10,-0.09965870006086837,-0.10408798650282233,0.004429286441954195,107
2024-07-08,3341,4,55,17,0.40952855680969535,0.3471934944746331,0.062335062335062266,111
2024-07-09,3360,3,36,26,1.1985086832653025,1.1903900428669478,0.008118640398354613,124
2024-07-10,3269,3,26,15,1.4792419952161768,1.1636853241480862,0.3155566710680911,133
2024-07-11,3262,2,29,16,1.3196839445044564,1.3004225948661665,0.01926134963828975,121
2024-07-12,3249,1,18,9,-0.5416164573046736,-0.5447551892569652,0.0031387319522912746,118
2024-07-13,2806,0,20,17,-0.4625884421923844,-0.4625884421923844,0,108
2024-07-14,2559,0,20,18,-0.0208108836114417,-0.0208108836114417,0,114
2024-07-15,2816,0,20,13,0.6088372249078066,0.6088372249078066,0,110
2024-07-16,2907,1,18,17,2.7126264985495214,2.673441545571464,0.03918495297805641,116
2024-07-17,2982,3,11,23,-0.7285037032126659,-0.7591592854017363,0.030655582189070107,115
2024-07-18,3153,2,-3,20,-3.562919206485964,-3.784752691933686,0.2218334854477235,114
2024-07-19,3278,2,21,29,0.5203176472915175,0.4636949220479578,0.05662272524355982,113
2024-07-20,2856,2,21,29,1.7861015260103876,1.7165676835859818,0.0695338424244059,113
2024-07-21,2552,3,11,27,0.5002348366391705,0.2507791036928715,0.24945573294629894,106
2024-07-22,2828,1,27,23,2.857625659077102,2.8454513225784397,0.012174336498660811,111
2024-07-23,3088,0,10,19,0.7834033504705714,0.7834033504705714,0,122
2024-07-24,3107,2,18,25,0.6613122594303597,0.6545131877302832,0.0067990717000772204,116
2024-07-25,2834,0,26,19,1.3759765934855988,1.3759765934855988,0,109
2024-07-26,3031,2,21,14,1.855599443906017,1.8505862415879133,0.0050132023181047505,129
2024-07-27,2615,0,17,17,1.170166682653618,1.170166682653618,0,115
2024-07-28,2465,0,9,14,0.09617254298522458,0.09617254298522458,0,108
2024-07-29,2950,1,27,23,-0.10421723840980301,-0.13886727305983607,0.03465003465003467,111
2024-07-30,2850,1,14,36,-9.941522215880945e-4,-0.03853168975912621,0.03753753753753754,111
2024-07-31,3003,3,11,23,-1.9854564735682652,-1.997721146067474,0.012264672499210693,128
2024-08-01,2842,1,17,24,1.5696540242823607,1.564780729935382,0.0048732943469785555,114
2024-08-02,2935,2,10,17,0.8567607974332483,0.84694978126247,0.009811016170781254,124
2024-08-03,2493,0,26,36,1.4521126566497544,1.4521126566497544,0,118
2024-08-04,2266,1,16,9,0.5337459126254366,0.04830901942155334,0.4854368932038839,103
2024-08-05,2718,1,21,14,0.3695515694300378,0.36677679765501625,0.0027747717750215067,123
2024-08-06,2872,0,14,12,0.7712440940736749,0.7712440940736749,0,123
2024-08-07,2897,3,28,13,0.7807017810138948,0.33504061083499376,0.4456611701789009,113
2024-08-08,2750,0,24,7,1.8668907413142874,1.8668907413142874,0,103
2024-08-09,2868,3,25,22,1.5652471784884847,1.423040674674837,0.1422065038136467,112
2024-08-10,2656,2,16,27,-1.0682693006628394,-1.0901512706429464,0.021881969980107278,106
2024-08-11,2472,0,11,20,1.7087135585002406,1.7087135585002406,0,122
2024-08-12,2782,1,11,14,-1.5053395525717128,-1.5592188629165409,0.053879310344827666,116
2024-08-13,2788,1,17,17,0.5080799905530882,0.5028487706326026,0.005231219920485455,118
2024-08-14,2781,1,22,19,-0.4108443531912957,-0.4127242998008102,0.001879946609516288,119
2024-08-15,2739,0,13,15,0.07053020763237118,0.07053020763237118,0,116
2024-08-16,2854,0,-42,19,-7.949927265038377,-7.949927265038377,0,116
2024-08-17,2371,0,14,9,0.2606248660876983,0.2606248660876983,0,107
2024-08-18,2421,0,16,16,1.3489728381401944,1.3489728381401944,0,103
2024-08-19,2595,1,23,10,0.5985222184284765,0.5657568186905997,0.03276539973787675,109
2024-08-20,2638,3,21,8,-0.08936799040443452,-0.09869199972843914,0.00932400932400932,117
2024-08-21,2967,1,15,17,0.020599996208543397,0.006814498552077502,0.013785497656465421,117
2024-08-22,2836,1,22,10,0.8541328451739196,0.8443729388690204,0.009759906304899492,109
2024-08-23,3097,1,29,16,0.9464715546488565,0.9450544616733874,0.0014170929754701211,119
2024-08-24,2635,1,20,16,0.22749853695618025,0.21248352194116513,0.015015015015015018,111
2024-08-25,2377,0,17,10,0.9877732206945685,0.9877732206945685,0,105
2024-08-26,2608,0,22,21,0.5208819111482992,0.5208819111482992,0,106
2024-08-27,2871,4,13,16,-0.6248562970426044,-0.6344688495368025,0.009612552494199166,121
2024-08-28,2795,2,28,12,1.9573636561267818,1.9410791329376216,0.016284523189161,128
2024-08-29,2820,0,25,18,2.138973202393707,2.138973202393707,0,110
2024-08-30,2922,0,14,7,0.8240924203382293,0.8240924203382293,0,129
2024-08-31,2504,0,12,12,1.244103971696132,1.244103971696132,0,114
2024-09-01,2340,0,16,14,0.6022556320581871,0.6022556320581871,0,118
2024-09-02,2597,2,4,24,-1.8174180978145178,-1.8484558737058567,0.031037775891341268,114
2024-09-03,2928,1,40,27,1.6844215164139436,1.6818710165159627,0.0025504998979800015,116
2024-09-04,2797,0,8,8,0.37396757844865797,0.37396757844865797,0,111
2024-09-05,2951,0,21,15,1.0297710837820542,1.0297710837820542,0,117
2024-09-06,2781,1,-3,21,-1.0947486371322876,-1.0974175812979747,0.0026689441656880543,116
2024-09-07,2514,0,15,16,1.8200025246680085,1.8200025246680085,0,115
2024-09-08,2211,0,20,16,0.9488876612672011,0.9488876612672011,0,110
2024-09-09,2635,0,8,20,-0.5899329501711774,-0.5899329501711774,0,106
2024-09-10,2586,2,17,13,1.1093243149317373,1.0533019059681519,0.05602240896358546,119
2024-09-11,2885,1,29,18,0.5500341430130758,0.5472339638016062,0.0028001792114695405,124
2024-09-12,2787,2,23,13,0.27570792602529576,0.27115822558079405,0.004549700444501709,112
2024-09-13,2860,0,26,24,0.9105547225742701,0.9105547225742701,0,109
2024-09-14,2387,2,22,14,1.0549559269503999,1.040053501333688,0.014902425616711332,112
2024-09-15,2766,1,81,21,1.8545268396771957,1.8402635391494522,0.014263300527742093,123
2024-09-16,2828,2,36,21,1.187096684020521,1.0953726898575016,0.09172399416301853,123
2024-09-17,2979,0,38,10,2.2338386962099057,2.2338386962099057,0,116
2024-09-18,3006,0,25,22,1.0742719594866843,1.0742719594866843,0,131
2024-09-19,3109,1,44,11,2.5026258343400922,2.49278718813781,0.009838646202282553,132
2024-09-20,3101,0,26,15,1.8389688747989426,1.8389688747989426,0,135
2024-09-21,2655,1,28,13,1.6297612323684445,1.3424049105293638,0.28735632183908033,116
2024-09-22,2436,1,16,14,0.6816566581012973,0.5404137202481892,0.14124293785310738,118
2024-09-23,2737,0,17,18,1.150612283813945,1.150612283813945,0,118
2024-09-24,2770,2,25,17,1.409383023289478,1.2923854445969827,0.11699757869249411,125
2024-09-25,2831,2,24,15,1.438287710207144,1.3811202188291283,0.0571674913780177,114
2024-09-26,2804,0,36,13,3.8531692464095744,3.8531692464095744,0,119
2024-09-27,2961,0,25,16,1.0299455849516101,1.0299455849516101,0,126
2024-09-28,2544,1,21,22,0.8792894767190759,0.8684599337257922,0.0108295429932857,114
2024-09-29,2376,0,20,10,1.3024104195297879,1.3024104195297879,0,112
2024-09-30,2608,0,20,6,2.602818564384237,2.602818564384237,0,114
2024-10-01,2668,4,10,17,0.3399792040211996,0.31490839648657964,0.025070807534619335,116
2024-10-02,2637,0,12,16,-0.7174489390229621,-0.7174489390229621,0,111
2024-10-03,2838,1,15,16,0.37354486868854264,0.3669091686221853,0.006635700066356986,110
2024-10-04,2778,0,10,26,0.3757487602244939,0.3757487602244939,0,113
2024-10-05,2540,0,19,13,1.493810820857273,1.493810820857273,0,111
2024-10-06,2471,1,25,12,1.4322029950312345,1.4254803059556043,0.006722689075630262,119
2024-10-07,2761,1,19,21,1.165534880367313,1.1627370514825301,0.002797828884785403,111
2024-10-08,2815,0,17,14,1.0446416241840497,1.0446416241840497,0,108
2024-10-09,2864,0,14,11,0.23529974974307033,0.23529974974307033,0,117
2024-10-10,2926,0,31,19,1.312406281933564,1.312406281933564,0,106
2024-10-11,2890,1,19,22,0.9516694119501278,0.9499387991401319,0.0017306128099960224,103
2024-10-12,2378,1,14,14,0.3622631069170106,0.19724660526684581,0.16501650165016524,101
2024-10-13,2335,0,10,10,-0.9163995236454014,-0.9163995236454014,0,105
2024-10-14,2666,1,19,16,0.7823997370529727,0.5972145518677877,0.1851851851851852,108
2024-10-15,2830,0,16,13,1.8420664576669512,1.8420664576669512,0,112
2024-10-16,2710,1,33,15,0.8590263117459321,0.5289933084456028,0.33003300330033053,101
2024-10-17,2918,2,18,17,2.5178619429778064,1.5542765088041408,0.9635854341736716,105
2024-10-18,2932,1,24,52,0.4045934379490525,0.39892064466563987,0.005672793283412756,113
2024-10-19,2568,2,26,16,1.591884463265733,1.5737465946860627,0.01813786857967069,103
2024-10-20,2286,0,18,16,-1.4855561845819147,-1.4855561845819147,0,110
2024-10-21,2688,2,30,11,1.7218267607345374,1.6680215557535207,0.05380520498101691,111
2024-10-22,2841,2,20,12,-0.13760751776439858,-0.1457719482944513,0.00816443053005318,122
2024-10-23,2928,3,27,26,0.22089868754427386,0.16061093490848388,0.06028775263579,120
2024-10-24,3001,0,13,17,-0.32840475202987474,-0.32840475202987474,0,112
2024-10-25,2875,8,14,19,-1.1038857711439403,-1.11903241483577,0.015146643691831524,112
2024-10-26,2459,0,13,13,-1.0197093971447995,-1.0197093971447995,0,121
2024-10-27,2345,3,14,13,0.3344913152400781,0.31681465938750825,0.017676655852570184,106
2024-10-28,2779,2,18,27,0.1938661058648113,0.13107604307474785,0.06279006279006291,111
2024-10-29,3457,6,73,26,1.0037202008057693,0.9956252196940584,0.008094981111710751,109
2024-10-30,3046,3,31,21,0.5527946356658888,0.5430594331736793,0.009735202492211844,107
2024-10-31,2876,2,19,22,1.3382955401410763,1.3203534929534935,0.01794204718758411,114
2024-11-01,2774,3,34,52,1.143903779818712,1.1265179558023197,0.01738582401639258,117
2024-11-02,2551,1,28,21,0.3015962633011456,0.2935486212602624,0.008047642040882014,109
2024-11-03,2363,3,14,15,0.11939271605525327,0.0756533474916155,0.04373936856363791,106
2024-11-04,2752,3,27,19,0.25979507666439633,-0.09960911890161034,0.3594041955660087,107
2024-11-05,2668,0,23,9,1.2390295762223964,1.2390295762223964,0,107
2024-11-06,2687,0,23,15,0.2587481708684746,0.2587481708684746,0,108
2024-11-07,2767,0,17,10,1.2189182524931619,1.2189182524931619,0,118
2024-11-08,2868,0,24,13,1.183753217472537,1.183753217472537,0,120
2024-11-09,2521,2,20,13,0.4572076265188703,0.4286525151539357,0.028555111364934292,103
2024-11-10,2372,0,15,15,0.1178434623788235,0.1178434623788235,0,101
